paper_id,year,problem,subject_type,artifact_eligible,eligibility_reason,evidence,review_status,primary_file,primary_extension
CUMCM-2011-D-018,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/方案2规格2步骤3.lg4,.lg4
CUMCM-2011-D-019,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/LINGO6.lg4,.lg4
CUMCM-2011-D-020,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/降级11.lg4,.lg4
CUMCM-2011-D-021,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤3.lg4,.lg4
CUMCM-2011-D-022,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/方案2规格2.lg4,.lg4
CUMCM-2011-D-023,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤6.lg4,.lg4
CUMCM-2011-D-024,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/LINGO5.lg4,.lg4
CUMCM-2011-D-025,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/二级降一级降级12.lg4,.lg4
CUMCM-2011-D-026,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/方案2规格1.lg4,.lg4
CUMCM-2011-D-027,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格2步骤21.lg4,.lg4
CUMCM-2011-D-028,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格2步骤22.lg4,.lg4
CUMCM-2011-D-029,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤29.lg4,.lg4
CUMCM-2011-D-030,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤4.lg4,.lg4
CUMCM-2011-D-031,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格2步骤23.lg4,.lg4
CUMCM-2011-D-032,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/三级降二级降级23.lg4,.lg4
CUMCM-2011-D-033,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤24.lg4,.lg4
CUMCM-2011-D-034,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/方案2规格2步骤2.lg4,.lg4
CUMCM-2011-D-035,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/LINGO3.lg4,.lg4
CUMCM-2011-D-036,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/方案2规格3步骤9.lg4,.lg4
CUMCM-2011-D-037,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤22.lg4,.lg4
CUMCM-2011-D-038,2011,D,SUPPORTING_MATERIAL,0,identity-only marker is not an Artifact candidate; preserve G3 identity while governing as ineligible supporting material,only PaperFileMembership is one-byte .gitkeep; parent contains no real content member,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(2)/.gitkeep,
CUMCM-2011-D-039,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤21.lg4,.lg4
CUMCM-2011-D-040,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤28.lg4,.lg4
CUMCM-2011-D-041,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤7.lg4,.lg4
CUMCM-2011-D-042,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/方案1规格3.lg4,.lg4
CUMCM-2011-D-043,2011,D,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2011年数学建模国赛真题+优秀论文/2011年赛题/2011年国赛D题.doc,.doc
CUMCM-2011-D-044,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤8.lg4,.lg4
CUMCM-2011-D-045,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/封面和承诺书.doc,.doc
CUMCM-2011-D-046,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤26.lg4,.lg4
CUMCM-2011-D-047,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/方案1规格10.lg4,.lg4
CUMCM-2011-D-048,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/规格3步骤25.lg4,.lg4
CUMCM-2011-D-049,2011,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/降级10.lg4,.lg4
CUMCM-2012-A-001,2012,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (3).pdf,.pdf
CUMCM-2012-A-002,2012,A,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价/hdjco.sas,.sas
CUMCM-2012-A-003,2012,A,PAPER,1,Directory and filename semantics identify an award-paper research object; binary DOC content remains unextracted and therefore requires a future DOC contract,filename=2012A：葡萄酒的评价 (4).doc; parent=2012年数学建模国赛真题+优秀论文/2012年优秀论文; membership and MF41 OLE audit,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (4).doc,.doc
CUMCM-2012-A-004,2012,A,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2012年数学建模国赛真题+优秀论文/2012年赛题/2012年国赛A题.doc,.doc
CUMCM-2012-A-005,2012,A,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价/hdjay.sas,.sas
CUMCM-2012-A-006,2012,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (2).pdf,.pdf
CUMCM-2012-A-007,2012,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (1).pdf,.pdf
CUMCM-2012-A-A285,2012,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价/A285.pdf,.pdf
CUMCM-2012-B-001,2012,B,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2012年数学建模国赛真题+优秀论文/2012年赛题/2012年国赛B题附件（2）/东立面.jpg;2012年数学建模国赛真题+优秀论文/2012年赛题/2012年国赛B题附件（2）/北立面.jpg;2012年数学建模国赛真题+优秀论文/2012年赛题/2012年国赛B题附件（2）/南立面.jpg;2012年数学建模国赛真题+优秀论文/2012年赛题/2012年国赛B题附件（2）/西立面.jpg;2012年数学建模国赛真题+优秀论文/2012年赛题/2012年国赛B题附件（2）/透视图.jpg;2012年数学建模国赛真题+优秀论文/2012年赛题/2012年国赛B题附件（2）/顶视图.jpg,
CUMCM-2012-B-002,2012,B,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (2)/LINGO1.lg4,.lg4
CUMCM-2012-B-003,2012,B,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2012年数学建模国赛真题+优秀论文/2012年赛题/2012年国赛B题.doc,.doc
CUMCM-2012-B-004,2012,B,PAPER,1,unique supported PDF sibling resolved source,one PDF member among the logical identity; non-PDF sibling retained as provenance,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (3)/20121784.pdf,.pdf
CUMCM-2012-B-005,2012,B,PAPER,1,Directory and filename semantics identify an award-paper research object; binary DOC content remains unextracted and therefore requires a future DOC contract,filename=基于递归算法的建筑外表面光伏电池布局优化分析与设计.doc; parent=2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (5); membership and MF41 OLE audit,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (5)/基于递归算法的建筑外表面光伏电池布局优化分析与设计.doc,.doc
CUMCM-2012-B-006,2012,B,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (3)/附录四.lg4,.lg4
CUMCM-2012-B-007,2012,B,PAPER,1,Directory and filename semantics identify an award-paper research object; binary DOC content remains unextracted and therefore requires a future DOC contract,filename=10121505.doc; parent=2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (2); membership and MF41 OLE audit,PASS,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (2)/10121505.doc,.doc
